title,text
"New Israeli government set to unseat Netanyahu, but when?","Israel's parliament is set on Sunday to hold a special vote on a new government. If it wins the Knesset's confidence, the new governing coalition will end Prime Minister Benjamin Netanyahu's record hold on power.  read more Here is a timeline of events that have led to the emerging government that, once sworn in, will be headed by ultra-nationalist Naftali Bennett and centrist Yair Lapid.March 23, 2021 - Israel holds its fourth inconclusive election in two years. As in every previous vote, no party won a majority in the 120-seat parliament. Netanyahu's right-wing Likud emerges as the biggest party. Lapid's centrist Yesh Atid (There is a Future) comes second. Bennett's Yamina (Rightwards) party wins just seven seats, but he emerges as kingmaker.April 5 - Netanyahu's corruption trial resumes on charges he denies.April 6 - President Reuven Rivlin gives Netanyahu 28 days to form a new government. He woos smaller right-wing and religious parties, including Yamina, but fails.May 5 - Rivlin turns to Lapid, who tries to form a ""government of change"" from an unlikely coalition of right-wing, centrist, leftist and Arab parties that would unseat Netanyahu.May 10 - Fighting erupts between Israel and Hamas in Gaza, and unrest breaks out in many mixed Jewish-Arab cities in Israel. Coalition talks break down.May 21 - Ceasefire declared. Coalition talks resume.May 30 - Bennett announces he is joining forces with Lapid to form a ""unity government"".June 2 - About 30 minutes before his midnight deadline, Lapid informs Rivlin he has managed to strike deals with his political allies to form a coalition government. Bennett will serve as prime minister for about two years, after which Lapid will take over.June 3 - Netanyahu scorns the alliance as ""a dangerous, left-wing government"" and later calls on Yamina members to jump ship and vote against it.June 8 - Knesset speaker Yariv Levin, a Netanyahu loyalist, says the government will be put up for vote at parliament on June 13.June 13  - The Knesset is due to hold a vote on the Lapid-Bennett government. If it wins the special ballot, Israel's new government will be sworn in that day, ending 12 years of Netanyahu's premiership. If the proposed cabinet fails to win the Knesset's confidence, Israel will be heading to another election.Our Standards: The Thomson Reuters Trust Principles."
Belarus introduces prison sentences for taking part in protests,"Belarusian President Alexander Lukashenko on Tuesday signed into law prison sentences for people taking part in protests or insulting state officials, part of an unprecedented crackdown by the veteran leader since a disputed election last year.In a series of amendments to the criminal code, Lukashenko also for the first time introduced a four-year prison sentence for people found guilty of spreading false information that discredits the state.The Russian-backed president also introduced tougher penalties for resisting the police and using protest symbols.Under the new law, anyone who has been detained at least twice for taking part in a protest, or insulted a government official, faces up to three years in prison, whereas previously they were subjected to detentions or fines.""This naturally worsens the situation in the field of civil and political rights,"" said Valentin Stefanovich of the Viasna-96 human rights group. ""These laws are in fact no longer against protests, but against any dissent.""In power since 1994, Lukashenko launched a violent crackdown against mass protests after winning an election in August that his opponents say was blatantly rigged.Lukashenko did not comment on the new measures, which parliament had first adopted last month, but in March he had warned of a tougher response to opposition.""We need to be prepared for manifestations of destructive activity: from calls for illegal strikes to the manipulation of people's minds through Internet technologies. For each such step we must have adequate response tools in our arsenal.""Lukashenko has previously signed amendments on laws governing the media, allowing the government to close down media outlets without needing a court order as before.The European Union is preparing new sanctions on Minsk following the May 23 arrest of dissident Belarusian blogger Roman Protasevich after the forced grounding of a Ryanair plane while on a flight from Greece to Lithuania.A joint delegation from the European Union, the United States, United Kingdom, Switzerland and Japan met Belarusian Foreign Minister Vladimir Makei in Minsk on Tuesday.In a statement, the delegation urged Belarus to stop its ""inhumane treatment of peaceful protesters and political prisoners"".Our Standards: The Thomson Reuters Trust Principles."
Biden's top Asia official says Myanmar situation getting worse,"President Joe Biden's policy coordinator for the Indo-Pacific region said on Tuesday the situation inside military-ruled Myanmar was deeply concerning and continuing to get worse and the United States was looking at all possible scenarios there.""It's undeniable that the violence is spiraling,"" Kurt Campbell told an online event hosted by the Center for a New American Security think thank.""We're seeing not only challenges from the ethnic insurgencies, but increasingly, much more organized and purposeful and determined opposition on democratic side that has refused to go down.""""It's hard not to be discouraged by what we've seen,"" he said, when asked if he saw the possibility of state collapse in Myanmar. ""I would say the situation inside the country is concerning. And the situation is continuing to get worse. I think we are looking at all scenarios.""Myanmar has been in turmoil since a Feb. 1 military coup, with daily protests in towns and cities and fighting in borderlands between the military and ethnic minority militias, some of which have only existed for a few weeks.The United Nations said on Tuesday an estimated 100,000 people in Myanmar's Kayah state had been displaced by fighting that included ""indiscriminate attacks by security forces"" in civilian areas.  read more Campbell noted that Myanmar's coup leader Min Aung Hlaing had admitted in an interview aired on military-owned television he had not anticipated the level of civil unrest.Campbell said Washington, which has imposed sanctions on the coup leaders and their economic interests, had supported efforts of the Association of Southeast Asian Nations and others to try to begin a process of moving Myanmar back to democracy and was urging countries isolate the generals diplomatically.Our Standards: The Thomson Reuters Trust Principles."
Canada’s Trudeau vows to fight far-right groups after Muslim family slain,"Canadian Prime Minister Justin Trudeau on Tuesday promised to redouble efforts to fight far-right groups two days after a hate-motivated attack that killed four members of a Muslim family in the city of London, Ontario.""This was a terrorist attack, motivated by hatred, in the heart of one of our communities,"" Trudeau said in the House of Commons after observing a moment of silence.The family, killed on Sunday when a pickup truck jumped the curb and ran them over, were targeted because of their religion, Canadian police said. The victims spanned three generations of a family and ranged in age from 15 to 74. A 9-year-old boy who survived remains hospitalized with non-life-threatening injuries.London, a city of about 400,000 people located halfway between Detroit and Toronto, has a large Muslim community and at least three mosques. Rows of freshly cut flowers were placed on the grass at the entrance of the London Muslim Mosque, a place of worship at the heart of that community which the victims had attended.""The London Muslim Mosque, it's the second-oldest mosque in Canada. ... This London (Muslim) community here has helped build this city,"" said Omar Khamissa, community engagement officer of the National Council of Canadian Muslims nonprofit group.""This is their home. And for the first time those that wear the scarf, who have beard, feel it's not,"" Khamissa said.During the morning, a steady stream of adults and children left bouquets of flowers, stuffed animals and small signs expressing outrage at the street corner where the family was killed while taking a summer evening stroll.""We'll continue to fight hate online and offline ... (including) taking more action to dismantle far-right hate groups, like we did with the Proud Boys by adding them to Canada's terror listing,"" said Trudeau, due to attend a vigil outside the mosque later on Tuesday.1/8Canada's Prime Minister Justin Trudeau speaks during Question Period in the House of Commons on Parliament Hill in Ottawa, Ontario, Canada May 5, 2021. REUTERS/Blair Gable/File PhotoRead MorePolice arrested a man named Nathaniel Veltman, 20, in a parking lot about three-tenths of a mile (500 meters) from the mosque. He was wearing a body-armor type of vest. Veltman, who is white, was charged with four counts of first-degree murder and one count of attempted murder. Authorities are reviewing possible terrorism charges.'DEVASTATING CONSEQUENCES'The mosque bolstered security measures after a gunman killed 51 people in 2019 at two mosques in Christchurch, New Zealand, according to Aarij Anwer, its imam and Islamic education coordinator.""We've been ramping up our security since that time, and now even more,"" Anwer said in a telephone interview. ""Islamophobia is bubbling under the surface and it rears its ugly head from time to time with devastating consequences.""The attack was the worst against Canadian Muslims since a man gunned down six members of a Quebec City mosque in 2017. London Mayor Ed Holder called it the worst mass murder in his city's history.""Muslims wonder, how many more lives will it take, how many families will be mowed - mowed - down in the streets, how many more families will be killed before we do something?"" opposition New Democratic Party leader Jagmeet Singh, the first person from an ethnic minority to lead a major Canadian political party, said in the House of Commons after Trudeau spoke.In February, Canada designated the far-right Proud Boys group a terrorist entity, saying it posed an active security threat after the January U.S. Capitol attack in Washington. Although the group has never mounted an attack in Canada, officials said domestic intelligence forces have become increasingly worried about it. An anti-Islam rally was held in London in 2017 that was organized by a group called the Patriots of Canada Against the Islamization of the West (PEGIDA), with counter protesters greatly outnumbering the anti-Muslim demonstrators, according to media reports at the time.Veltman appears to have had little social media footprint. A spokesperson at the Canadian Anti-Hate Network, an organization that tracks hate groups, said that is unusual for a 20-year-old man.“Someone poured poison into his ear,” said the spokesperson, who asked not to be named. “We hope that further information will be shared to help determine and identify his online and media consumption.”Our Standards: The Thomson Reuters Trust Principles."
Navalny's daughter says Kremlin can't silence its critics,"The daughter of jailed Kremlin critic Alexei Navalny said on Tuesday that the Russian authorities' efforts to silence critics like her father would not work, though she also expressed concern about ""the fast downfall of democracy in my country"".Daria Navalnaya made an unusual public appearance at a virtual human rights summit where she accepted a ""moral courage"" award on behalf of her father, who is serving a 2-1/2 year jail term.Navalny, one of President Vladimir Putin's leading critics, says the charges against him were trumped up to thwart his opposition to the Kremlin, something it denies.  read more ""For all these years, he (Navalny) has been showing the people in power, who are shamelessly abusing that power, that this is not going to work, that we are the majority,"" said Navalnaya, speaking from the United States at the event organised by the Geneva-based group UN Watch. ""We, the citizens, will decide who is going to rule our country and for how long.""In her speech, delivered in English, 20-year-old Navalnaya described herself ""as a proud daughter and as a Russian citizen, concerned about the fast downfall of democracy in my country"".She spoke of her feelings of fear and helplessness as a child when her home was raided by the police and also of how she supported her father last year while he was recovering in hospital after a serious illness by watching Netflix with him.Navalny was treated in Germany for what German doctors said was poisoning with a military-grade nerve agent. He accused Putin of ordering the poisoning, which the Kremlin denies.Navalnaya said her father had written to her from jail asking for the award, given by the Geneva Summit for Human Rights and Democracy, to be dedicated to political prisoners in Russia and in its ally Belarus, where President Alexander Lukashenko is also accused of jailing opponents.  read more ""Most of them (the political prisoners) are in a much worse situation compared to me because they're not as well-known or famous. But they should know that they are not alone or forgotten about,"" said Navalnaya, quoting her father.Our Standards: The Thomson Reuters Trust Principles."
Iran says nuclear talks policy won't change after presidential vote,"Iran's policy in talks with world powers to revive the 2015 nuclear accord will remain unchanged after a June 18 presidential election because the issue is decided by its highest leadership, a government spokesman said on Tuesday.A host of barriers to the revival of the nuclear deal remain firmly in place ahead of talks due to resume this week, suggesting a return to compliance with the accord is still a way off, diplomats, Iranian officials and analysts said.  read more ""We have shown that we adhere to our international obligations under all circumstances, and this was a national decision,"" cabinet spokesman Ali Rabiei told a weekly news conference.Rabiei said Iran's nuclear policy, set by Supreme Leader Ayatollah Ali Khamenei, is not linked to internal developments and that the new government would maintain the same policies as those followed in the Vienna talks which began in April.""As long as all parties to the nuclear accord abide by their commitments, they can be sure that Iran will not abandon its obligations,"" Rabiei said.Former U.S. President Donald Trump withdrew from the deal in 2018, prompting Iran to steadily overstep the accord's limits on its nuclear programme.With a hardline-led election watchdog barring leading moderate and conservative candidates, the turnout is likely to be low in seven-man race between hardline and somewhat less hardline candidates, and two low-profile moderates.The candidates took part in a televised debate on Tuesday and sparred on issues including ways of saving the nuclear deal and lifting U.S. sanctions that have devastated Iran's economy.The leading moderate candidate, Abdolnaser Hemmati, accused hardliners of seeking to heighten tensions with the West through a militant foreign policy, while conglomerates they control rake in large sums by circumventing sanctions.""I face a tendency which wants to turn the White House into a Hosseinieh (Shi'ite prayer hall) instead of developing Iran,"" said Hemmati, a former central bank chief. ""They benefit from the sanctions by raising the cost of our transactions by 20%.""Saeed Jalili, a hardline diplomat, rejected Hemmati's warning about radicals seeking a confrontation with the West as ""imaginary"".He accused instead the government of outgoing pragmatist President Hassan Rouhani of wasting time by ""constantly waiting on a few other countries, one time Trump was the excuse, another time the nuclear deal"".Judiciary head Ebrahim Raisi, seen as the leading hardline candidate, said: ""Any government that takes over should work towards ending the oppressive sanctions, but there should also be practical measures to neutralise the sanctions.""Iranian leaders say sanctions can be neutralised by circumventing them or by boosting local production.Our Standards: The Thomson Reuters Trust Principles."
Israel says Gaza tower that housed AP doubled as Hamas electronic warfare site,"Israel's military said on Tuesday that a tower block in Gaza housing the U.S.-based Associated Press which was destroyed in an Israeli air strike was also used by the enclave's Islamist rulers Hamas as an electronic warfare site.Israel's destruction of the 12-storey tower, which also housed Qatar-based media group Al Jazeera, during last month's fighting with Hamas and other militants drew international condemnation and calls by Israel's main ally the United States to protect journalists.  read more The al-Jalaa building in Gaza City had been evacuated after its owner received advanced warning of the May 15 strike. But the AP says it has received no evidence of a Hamas presence that posed a threat, and has called for an independent investigation.AP executives met Israel's ambassador to Washington and the United Nations, Gilad Erdan, on Monday to discuss the building's destruction.""Israeli authorities maintain that the building housing our bureau was destroyed because of a Hamas presence that posed an urgent threat. We have yet to receive evidence to support these claims,"" the AP said in a statement.""AP continues to call for the full release of any evidence the Israelis have so that the facts are public.""In a statement, Erdan reiterated an Israeli claim that the building housed Hamas military intelligence, saying its personnel there were ""developing an electronic jamming system to be used against the Iron Dome defense system"".Israel's Iron Dome interceptors shot down most of the more than 4,300 rockets fire from Gaza during the 11-day conflict, during which Israeli air strikes and Gaza rocket fire left more than 250 Palestinians and 13 in Israel dead.The Israeli military said the purpose of the strike ""was to curtail these enemy capabilities, including destroying special equipment, and preventing their use during the operation...The strike was designed to collapse the building in order to ensure the destruction of the special means.""Erdan said Israel did all it could to avoid civilian harm.""AP is one of the most important news agencies in the world and Israel doesn't think that AP employees were aware it was being cynically used in this way by Hamas for a secret unit,"" he said.Our Standards: The Thomson Reuters Trust Principles."
World Bank opposes vaccine intellectual property waiver as WTO talks resume,"World Bank President David Malpass said on Tuesday the bank does not support waiving intellectual property rights for COVID-19 vaccines at the World Trade Organization out of concern that it would hamper innovation in the pharmaceuticals sector.His comments on the subject, made during a call with reporters on World Bank economic forecasts, came as WTO negotiations over the proposed waiver resumed in Geneva.Asked whether he backs a WTO vaccine IP waiver, which India, South Africa and other emerging market countries argue is needed to expand vaccine access, Malpass said: ""We don't support that, for the reason that it would run the risk of reducing the innovation and the R&D in that sector.""The comment puts Malpass, a Trump administration nominee, at odds with the Biden administration, which is supporting text-based WTO negotiations for vaccine intellectual property rights, led by U.S. Trade Representative Katherine Tai.Major vaccine makers and the pharmaceutical industries have opposed the waiver from the WTO's agreement on Trade-Related Aspects of Intellectual Property Rights (TRIPS), arguing that it would stifle innovation and do little to effectively increase vaccine supplies constrained by trade barriers, shortages of components and a lack of manufacturing capabilities.Malpass on Tuesday reiterated his calls for wealthy countries to quickly donate their excess vaccine doses to the developing world as quickly as possible.  read more The World Bank said its global growth forecasts, raised to 5.6% for 2021 and 4.3% for 2022, could be higher if vaccinations can be accelerated in developing countries.  read more In Geneva, negotiations were proceeding on Tuesday and Wednesday over revised waiver proposals from India and South Africa that remained far broader than the narrow vaccine-only waiver favored by USTR Tai.""It seems to be they are still far apart. Their positions have not fundamentally changed,"" a Geneva-based trade official told Reuters.Our Standards: The Thomson Reuters Trust Principles."
U.S. to Iran: mess with IAEA monitoring and put talks on deal at risk,"The United States told Iran on Tuesday that it must let the U.N. atomic agency continue to monitor its activities, as laid out in an agreement that has been extended until June 24, or put wider talks on reviving the Iran nuclear deal at risk.The International Atomic Energy Agency and Iran reached a three-month agreement in February cushioning the blow of Tehran's decision to reduce its cooperation with the agency by ending extra monitoring measures introduced by the 2015 deal.  read more Under that new side agreement, which on May 24 was extended by a month, data continues to be collected in a black-box-type arrangement, with the IAEA only able to access it at a later date. It is unclear whether the agreement will be extended again; the IAEA has said such negotiations are getting harder.  read more ""We strongly encourage Iran to avoid any action that would prevent the collection of or IAEA access to the information necessary for it to quickly re-establish ... continuity of knowledge,"" a U.S. statement to a meeting of the International Atomic Energy Agency's 35-nation Board of Governors said.""Such action would, at a minimum, seriously complicate ongoing efforts to reach an understanding on how Iran can return to compliance with its JCPOA commitments in return for a similar U.S. resumption,"" it added, referring to the 2015 deal by its full name, the Joint Comprehensive Plan of Action.Indirect U.S.-Iran talks on reviving the deal are due to resume in Vienna this week. The data covered by the separate IAEA-Iran agreement includes real-time uranium enrichment levels as well as whether centrifuges, machines that enrich uranium, remained in storage and the production of centrifuge parts.Our Standards: The Thomson Reuters Trust Principles."
Spy phones 'in gangsters' back pockets' betray hundreds to police,"A global sting in which organised crime gangs were sold encrypted phones that law enforcement officials could monitor has led to more than 800 arrests and the confiscation of drugs, weapons, cash and luxury cars, officials said on Tuesday.The operation by the U.S. Federal Bureau of Investigation, Australian and European police ensnared suspects in Australia, Asia, Europe, South America and the Middle East involved in the narcotics trade, the officials said.Millions of dollars in cash were seized in raids around the world, along with 30 tonnes of drugs including more than eight tonnes of cocaine.Australian Prime Minister Scott Morrison said the operation had ""struck a heavy blow against organised crime – not just in this country, but ... around the world"".Operation Greenlight/Trojan Shield, conceived by Australian police and the FBI in 2018, was one of the biggest infiltrations and takeovers of a specialised encrypted network.It began when U.S. officials paid a convicted drug trafficker to give them access to a smartphone that he had customised, on which he was installing ANOM, also styled An0m, a secure encrypted messaging app. The phones were then sold to organised crime networks through underworld distributors.The FBI helped to infiltrate 12,000 devices into 300 criminal groups in more than 100 countries, Calvin Shivers of the FBI's Criminal Investigative Division told reporters in The Hague.On Tuesday, the U.S. Department of Justice announced the indictment of 17 suspected distributors for their involvement in marketing and selling thousands of the ANOM devices to transnational criminal organizations.All defendants are foreign nationals outside the United States and eight of them were arrested on Tuesday, said Randy Grossman, acting U.S. attorney for the Southern District of California at a press conference in San Diego. The others remain at large.The indictment accuses the defendants of knowing that the devices they distributed were being used by criminals to coordinate drug trafficking and money laundering, Grossman said.""Today marks a culmination of more than five years of strategic, innovative, complex investigative work to disrupt and dismantle encrypted communication services that cater to the criminal element across the globe,"" said Suzanne Turner, special agent in charge of the San Diego FBI field office.COCAINE IN FRUITIn a pattern repeated elsewhere, one Australian underworld figure began distributing phones containing the app to his associates, believing their communications were secure because the phones had been rebuilt to remove all capabilities, including voice and camera functions, apart from ANOM.As a result, there was no attempt to conceal or code the details of the messages - which police were reading.""It was there to be seen, including 'we’ll have a speedboat meet you at this point', 'this is who will do this' and so on,"" Australian Federal Police Commissioner Reece Kershaw said.""We have been in the back pockets of organised crime ... All they talk about is drugs, violence, hits on each other, innocent people who are going to be murdered.""The phones were such a hit that Italian mafiosi, Asian triads, biker gangs and transnational drug syndicates all began using them, providing the FBI and its partner forces around the world with a trove of 27 million messages.Shivers said the FBI had been able to see photographs of ""hundreds of tons of cocaine that were concealed in shipments of fruit"".PRINTERS FOR GUN PARTSAustralian police said they had arrested 224 people, including members of outlawed motorcycle gangs, and disrupted 21 murder plots.On Monday alone, they seized 104 firearms, including a military-grade sniper rifle, as well as almost A$45 million ($35 million) in cash, including A$7 million from a safe buried under a garden shed in a suburb of Sydney.In Europe, there were 49 arrests in the Netherlands, 75 in Sweden and over 60 in Germany, where authorities seized hundreds of kilograms of drugs, more than 20 weapons and over 30 luxury cars and cash.Finnish police not only detained almost 100 suspects and seized 500 kg of narcotics but also found a warehouse with 3-D printers used to manufacture gun parts.The operation also revealed that gangs were being tipped off about police actions, which prompted ""numerous high-level public corruption cases in several countries"", according to an affidavit from an FBI agent.  read more Kershaw said the Australian underworld figure, who had absconded, had ""essentially set up his own colleagues"" by distributing the phones, and was now a marked man.""The sooner he hands himself in, the better for him and his family.""
($1 = 1.2893 Australian dollars)Our Standards: The Thomson Reuters Trust Principles."
"Mladic verdict reveals Bosnia's divisions, lack of reconciliation","Survivors and relatives of victims of the 1995 Srebrenica massacre breathed a sigh of relief on Tuesday after U.N. war crimes judges upheld the genocide conviction and life sentence of former Bosnian Serb military leader Ratko Mladic.""We have been anxious about what will happen for the past month but we are pleased. Thank God it's over,"" said Mida Osmanovic, after watching with other women a public broadcast of the court's verdict at the Srebrenica Memorial Centre.""It gives us some satisfaction but even more distress,"" Osmanovic added, recalling how it made her relive her experiences 26 years earlier.She and other women who lost their male relatives in the massacre considered Europe's worst atrocity since World War Two  walked among the 6,600 white tombstones at Srebrenica cemetery marking the graves of their murdered relatives.""The majority of my family is here,"" Osmanovic said pointing to the tombstones.Mladic, 78, who led Bosnian Serb forces during Bosnia's 1992-95 war, had appealed against his 2017 conviction on charges of genocide, crimes against humanity and war crimes and his life sentence but the appeals chamber dismissed his appeal and affirmed the sentence of life imprisonment.The verdict caps 25 years of trials at the ad hoc International Criminal Tribunal for the Former Yugoslavia (ICTY), which convicted 90 people for the crimes committed in the Bosnian war in which about 100,000 died and 2 million were displaced.But Bosnia's Serbs, Bosniaks and Croats still see the war through opposing lenses.Bosnian Serb leader Milorad Dodik, who is currently chairing Bosnia's tripartite inter-ethnic presidency, criticised the judgement as unfair, saying the ICTY was biased against Serbs and its rulings undermined the trust in international justice.""It's clear to us there is an attempt here to create a myth about genocide in Srebrenica which has never occurred,"" Dodik said.Most Serbs deny that genocide happened and say that Mladic was a Serb defender and a hero.""I think the Hague tribunal has been probably designed from the beginning as a court that would a priori judge one side, that is us ... and I simply do not expect any justice, nothing,"" said Bojan Stojnic, an economist, in Banja Luka, the largest Bosnian Serb city.But Muslim Bosniaks, who suffered the greatest losses in the 1992-95 war, welcomed the ruling.""It is important that his crimes from the last war have been  named before the whole world,"" said Sefik Dzaferovic, the Bosniak member of the country's presidency. ""The verdicts by international courts will have to be respected and implemented.""Our Standards: The Thomson Reuters Trust Principles."
Samoa's disputed leader promises Chinese-backed port at a third of the cost,"Samoa's disputed leader is promising to build a port with Chinese help for $100 million, about a third of the cost proposed earlier, said sources with knowledge of the initial plan, as he bids to stay in power despite losing a parliamentary majority in a tight election.The Asian Development Bank (ADB) deemed that the port project at Vaiusu, west of the capital Apia, was not economically viable after it was estimated it would cost more than $300 million, sources told Reuters.But the project's chief supporter, long-serving leader Tuilaepa Sailele Malielegaoi, told parliament recently a reworked version of the ""China-funded project"" would cost 250 million tala ($96.9 million) to build.Tuilaepa, a long-term ally of China, said the new port would create much-needed jobs and boost trade and tourism, while overcoming weaknesses at the main port in Apia, which is vulnerable to ocean swell.Opposition leader Fiame Naomi Mataafa, who was sworn-in as prime minister at an ad-hoc ceremony in May, told Reuters she would shelve the port development, calling it excessive for a small country already heavily indebted to China.  read more China has in recent years become a more assertive competitor for influence in the Pacific with the United States and its allies, which are wary of Chinese-backed infrastructure projects that could support military activity in hostile times in the strategic waters.Tuilaepa has not disclosed what financing arrangements have been discussed with China and which contractors may be involved. A spokesman for Tuilaepa did not respond to questions.The ADB said in a statement to Reuters that it found in a 2015 study that the Vaiusu plan was ""not economically and financially viable"".It instead recommended upgrading the existing Apia port, where work has been done with aid from Japan.The ADB declined to disclose costing data for the Vaiusu option.Three sources with direct knowledge of the ADB study, including one diplomatic official, told Reuters the Vaiusu project was projected to cost more than $300 million, raising concern it could tip Samoa into unsustainable debt should it go ahead.One of the sources said Samoa had sought help from China after the ADB declined to support the project.'NO STRINGS'The China-backed plan has a different wharf location, which reduces the amount of dredging required, compared with the ADB plan, thereby lowering costs. But one of the sources said that it was not clear how the new projected price could be reduced by two-thirds.The Vaiusu port would cater for container vessels, cruise ships and shipping fleets, and is in the final stages of negotiation with China with work set to begin when coronavirus restrictions on international borders are lifted, according to a January report in the Samoa Observer, citing Tuilaepa.China's foreign ministry spokesman, Zhao Lijian, told a regular briefing in Beijing in May that Samoa had asked China to conduct a feasibility study for the port, and that any help would come ""without any political strings"".  read more China's foreign ministry did not immediately respond to additional questions on Wednesday.China is the single largest creditor in Samoa, a country of 200,000 people, accounting for about 40%, or some $160 million, of its external debts.Samoa, meanwhile, has been at a political impasse since its April election.While a series of judicial rulings back Fiame's claim to be prime minister, Tuilaepa retains the support of the head of state, who has suspended parliamentary hearings and frustrated plans to confirm a new government.  read more The United Nations has urged Samoa's leaders to resolve the crisis through dialogue.($1 = 2.5694 tala)Our Standards: The Thomson Reuters Trust Principles."
"Wife of 'El Chapo' to plead guilty to helping him run drug cartel, NY Times says","Emma Coronel Aispuro, the wife of Mexican narcotics kingpin Joaquin ""El Chapo"" Guzman, is expected to plead guilty this week to federal charges of helping him run the notorious Sinaloa drug cartel, the New York Times reported on Tuesday.The Times, citing an unnamed person familiar with the case, reported that Coronel would appear in Federal District Court in Washington on Thursday morning to enter her plea.Her plea agreement will not require her to cooperate with U.S. authorities or provide information about her husband's allies, business partners or relatives, the Times reports.Reuters could not immediately confirm the report. A spokesman for the U.S. Department of Justice declined to comment, and the Drug Enforcement Administration had no immediate comment. Lawyers for Coronel did not respond to requests for comment.Coronel, a 31-year-old former beauty queen, was arrested at Washington's Dulles International Airport in February.Prosecutors accused her of working with her husband in running the drug cartel and conspiring in his infamous July 2015 escape from Mexico's Altiplano prison through a mile-long tunnel dug from his cell.After a high-profile trial in a federal court in Brooklyn, New York, Guzman, 63, was convicted in February 2019 of masterminding a multibillion dollar drug enterprise. He was sentenced to life in prison plus 30 years and incarcerated in the federal Supermax prison in Florence, Colorado.Coronel, a dual U.S.-Mexico citizen, married Guzman in 2007 at age 18. The couple has twin daughters.In 2019, Coronel launched a clothing brand in the United States and she also appeared in a U.S. reality show about mafia families.Our Standards: The Thomson Reuters Trust Principles."
U.N. rights envoy warns of risk of starvation in Myanmar's Kayah State,"Myanmar's Kayah State could suffer a ""massive"" loss of life beyond anything seen since the military seized power, with more than 100,000 people fleeing their homes to escape conflict, a U.N. human rights investigator warned on Wednesday.Myanmar's military has been battling on multiple fronts to impose order since its Feb. 1 coup against Aung San Suu Kyi and her elected government sparked nationwide protests.Kayah State, which borders Thailand, is one of several regions where volunteer People's Defence Forces have clashed with Myanmar's well-equipped army, which has responded with artillery and air strikes, triggering an exodus into nearby forests.""The junta's brutal, indiscriminate attacks are threatening the lives of many thousands of men, women and children in Kayah State,"" Thomas Andrews, U.N. special rapporteur on human rights in Myanmar, said in a statement.""Let me blunt. Mass deaths from starvation, disease, and exposure, on a scale we have not yet seen since the February 1 coup, could occur in Kayah State absent immediate action,"" he said.An activist in Kayah State said many displaced people could not be reached including in an area east of Demoso town, about 15 km (9 miles) from the state capital, Loikaw.""Some people to the east of Demoso have to survive on rice broth as we cannot deliver rice bags to them,"" said the activist, who asked not to be identified. She said that military authorities had arrested three people trying to deliver aid in the last two weeks.Power had also been cut in many areas and, along with food, materials for shelter and petrol were also desperately needed, said the activist, who also called for urgent international help.A spokesman for the junta did not immediately respond to calls requesting comment.Thailand, which fears a flood of refugees, has expressed its concern about the fighting in Myanmar and urged the junta to take steps agreed with other Southeast Asian countries aimed at setting a course out of the conflict.The junta has paid little heed to demands from the Association of Southeast Asian Nations (ASEAN) to respect a ""consensus"" agreed in late April to end violence and hold political talks with its opponents.A rights group says Myanmar security forces have killed at least 857 protesters since the coup, though the army disputes that figure.Our Standards: The Thomson Reuters Trust Principles."
China’s parliament opposes U.S. bill on Chinese tech threat,"China’s parliament expressed indignation and opposition on Wednesday to a U.S. bill aimed at countering a technology threat from the Asian giant, the official Xinhua news agency said.In a statement, the foreign affairs committee of the National People's Congress (NPC) said the bill displayed a Cold War mentality, smearing China's domestic and foreign policies and interfering in its internal affairs, the agency said.The U.S. Senate voted 68-32 on Tuesday to approve a sweeping package of legislation intended to boost the country’s ability to compete with Chinese technology.Our Standards: The Thomson Reuters Trust Principles."
Philippine military chief visits island in disputed waters,"The head of the Philippine armed forces visited a coral-fringed island his country occupies in the South China Sea this week, a move that could stoke already heightened tensions between Manila and Beijing in disputed waters claimed by both countries.During Monday's visit, Armed Forces of the Philippines (AFP) chief Cirilito Sobejana commended the soldiers for the role they played in protecting the island's residents and ""guarding the country's territories"" in the strategic waterway.The visit comes after recent diplomatic protests made by the Philippines over what it says is the illegal presence of hundreds of ""Chinese maritime militia"" vessels inside its exclusive economic zone and near its occupied islands.Chinese diplomats have said the boats were just sheltering from rough seas and no militia were aboard.Sobejana's trip to Thitu, known to Filipinos as Pagasa, happened on Monday, but information was only made public by the AFP on Wednesday.Thitu is the biggest of the nine reefs, shoals and islands the Philippines occupies in the Spratly archipelago, and is home to a small number of military personnel and civilians.""(The troops) are in very high spirit, their level of moral is high especially after our visit,"" Sobejana told reporters on Tuesday evening, adding he also wanted to inspect the island to oversee plans to convert it into a logistics hub to make it easier for naval assets conducting patrols to refuel.The Chinese Embassy in Manila did not immediately respond to a request for comment.The Philippines, Brunei, China, Malaysia, Taiwan and Vietnam have competing claims of sovereignty in the South China Sea, a conduit for goods in excess of $3 trillion every year.The foreign ministers of Southeast Asia and China agreed during a meeting on Monday to exercise restraint in the South China Sea and avoid actions that could escalate tensions.  read more Our Standards: The Thomson Reuters Trust Principles."
"India records 92,596 new COVID-19 cases over past 24 hours","India on Wednesday reported 92,596 new COVID-19 infections over the past 24 hours, and 2,219 deaths from the coronavirus.The country's total COVID-19 case load now stands at 29.1  million, while total fatalities are at 353,528, according to data from the health ministry.Our Standards: The Thomson Reuters Trust Principles."
