title,text
England’s Lockdown Could Continue Despite Deaths Being Below 5 Year Average,"England’s lockdown measures could remain in place beyond the supposed “freedom day” on June 21st despite the fact that for 11 out of the last 12 weeks, deaths have been below the 5 year average. Yes, really. As LockdownSkeptics.org highlights, “(the) ONS announced that there were 9,628 deaths in England and Wales in the week ending 28th May 2021. This is 232 fewer than the previous week, and 3.1% below the five-year average.” “Deaths in England and Wales have now been below the five-year average for 11 of the past 12 weeks. Over that time, there were 8,212 fewer deaths than you’d expect based on the average of the last five years. And note that, due to population ageing, the five-year average understates the expected number of deaths. So the true level of “negative excess mortality” is even higher.” The number of registered deaths in the week ending May 28 is also lower than the 5 year average in seven out of nine English regions, including the population-dense South East. Oh. pic.twitter.com/CylcWsjWQ3 — Paul Joseph Watson (@PrisonPlanet) June 9, 2021 June 21st was the day when all COVID-19 restrictions were supposed to be lifted, but more and more indications suggest the government will once again cave to its scaremongering advisers and keep them in place. Lockdown measures are set to remain in place well into July despite the fact that 80% of Brits now have COVID-19 antibodies and the population reached herd immunity back in April. Earlier today, Prime Minister Boris Johnson said, “Everyone can see very clearly is cases are going up and in some places hospitalisations are going up,” suggesting he is about to move the goalposts on his promises yet again. As we previously highlighted, the same scientists still advising Johnson admitted using “totalitarian” fear tactics, “mind control” and weaponizing behavioral psychology to terrify the public into total compliance. Deaths in England and Wales have been below the five-year average for 11 of the past 12 weeks. Given that 80% of adults now have COVID antibodies, what possible grounds could there be to delay the full reopening? https://t.co/97J2qNLeuS — Toby Young (@toadmeister) June 9, 2021 “Deaths in England and Wales have been below the five-year average for 11 of the past 12 weeks. Given that 80% of adults now have COVID antibodies, what possible grounds could there be to delay the full reopening?” asked Toby Young. Hmm, almost like there’s another agenda in play? ——————————————————————————————————————— ALERT! In the age of mass Silicon Valley censorship It is crucial that we stay in touch. I need you to sign up for my free newsletter here. Support my sponsor – Turbo Force – a supercharged boost of clean energy without the comedown. Also, I urgently need your financial support here. ———————————————————————————————————————"
Study Shows Unexpected Effect of Black Holes Beyond Their Own Galaxies,"At the heart of almost every sufficiently massive galaxy there is a black hole whose gravitational field, although very intense, affects only a small region around the centre of the galaxy. Even though these objects are thousands of millions of times smaller than their host galaxies our current view is that the Universe can be understood only if the evolution of galaxies is regulated by the activity of these black holes, because without them the observed properties of the galaxies cannot be explained. Theoretical predictions suggest that as these black holes grow they generate sufficient energy to heat up and drive out the gas within galaxies to great distances. Observing and describing the mechanism by which this energy interacts with galaxies and modifies their evolution is therefore a basic question in present day Astrophysics. With this aim in mind, a study led by Ignacio Martín Navarro, a researcher at the Instituto de Astrofísica de Canarias (IAC), has gone a step further and has tried to see whether the matter and energy emitted from around these black holes can alter the evolution, not only of the host galaxy, but also of the satellite galaxies around it, at even greater distances. To do this, the team has used the Sloan Digital Sky Survey, which allowed them to analyse the properties of the galaxies in thousands of groups and clusters. The conclusions of this study, started during Ignacio’s stay at the Max Planck Institute for Astrophysics, are published today in Nature magazine. “Surprisingly we found that the satellite galaxies formed more or fewer stars depending on their orientation with respect to the central galaxy”, explains Annalisa Pillepich, researcher at the Max Planck Institute for Astronomy (MPIA, Germany) and co-author of the article. To try to explain this geometrical effect on the properties of the satellite galaxies the researchers used a cosmological simulation of the Universe called Illustris-TNG whose code contains a specific way of handling the interaction between central black holes and their host galaxies. “Just as with the observations, the Illustris-TNG simulation shows a clear modulation of the star formation rate in satellite galaxies depending on their position with respect to the central galaxy”, she adds. This result is doubly important because it gives observational support for the idea that central black holes play an important role in regulating the evolution of galaxies, which is a basic feature of our current understanding of the Universe. Nevertheless, this hypothesis is continually questioned, given the difficulty of measuring the possible effect of the black holes in real galaxies, rather than considering only theoretical implications. These results suggest, then, that there is a particular coupling between the black holes and their galaxies, by which they can expel matter to great distances from the galactic centres, and can even affect the evolution of other nearby galaxies. “So not only can we observe the effects of central black holes on the evolution of galaxies, but our analysis opens the way to understand the details of the interaction”, explains Ignacio Martín Navarro, who is the first author of the article. “This work has been possible due to collaboration between two communities: the observers and the theorists which, in the field of extragalactic Astrophysics, are finding that cosmological simulations are a useful tool to understand how the Universe behaves”, he concludes. An international team of lawyers and medical experts are seeking to charge the CDC, the WHO, and the DAVOS group with crimes against humanity."
Scientists Discover Exoplanet With an Atmosphere Ripe For Study,"An international group of collaborators, including scientists from NASA’s Jet Propulsion Laboratory and The University of New Mexico, have discovered a new, temperate sub-Neptune sized exoplanet with a 24-day orbital period orbiting a nearby M dwarf star. The recent discovery offers exciting research opportunities thanks to the planet’s substantial atmosphere, small star, and how fast the system is moving away from the Earth. The research, titled TOI-1231 b: A Temperate, Neptune-Sized Planet Transiting the Nearby M3 Dwarf NLTT 24399, will be published in a future issue of The Astronomical Journal. The exoplanet, TOI-1231 b, was detected using photometric data from the Transiting Exoplanet Survey Satellite (TESS) and followed up with observations using the Planet Finder Spectrograph (PFS) on the Magellan Clay telescope at Las Campanas Observatory in Chile. The PFS is a sophisticated instrument that detects exoplanets through their gravitational influence on their host stars. As the planets orbit their hosts, the measured stellar velocities vary periodically, revealing the planetary presence and information about their mass and orbit. The observing strategy adopted by NASA’s TESS, which divides each hemisphere into 13 sectors that are surveyed for roughly 28 days, is producing the most comprehensive all-sky search for transiting planets. This approach has already proven its capability to detect both large and small planets around stars ranging from sun-like down to low-mass M dwarf stars. M dwarf stars, also known as a red dwarf, are the most common type of star in the Milky Way making up some 70 percent of all stars in the galaxy. M dwarfs are smaller and possess a fraction of the sun’s mass and have low luminosity. Because an M dwarf is smaller, when a planet of a given size transits the star, the amount of light that is blocked out by the planet is larger, making the transit more easily detectable. Imagine an Earth-like planet passing in front of a star the size of the sun, it’s going to block out a tiny bit of light; but if it’s passing in front of a star that’s a lot smaller, the proportion of light that’s blocked out will be larger. In a sense, this creates a larger shadow on the surface of the star, making planets around M dwarfs more easily detectable and easier to study. Although it enables the detection of exoplanets across the sky, TESS’s survey strategy also produces significant observational biases based on orbital period. Exoplanets must transit their host stars at least twice within TESS ‘s observing span to be detected with the correct period by the Science Processing Operations Center (SPOC) pipeline and the Quick Look Pipeline (QLP), which search the 2-minute and 30-minute cadence TESS data, respectively. Because 74 percent of TESS’ total sky coverage is only observed for 28 days, the majority of TESS exoplanets detected have periods less than 14 days. TOI-1231b’s 24-day period, therefore, makes its discovery even more valuable. NASA JPL scientist Jennifer Burt, the lead author of the paper, along with her collaborators including Diana Dragomir, an assistant professor in UNM’s Department of Physics and Astronomy, measured both the radius and mass of the planet. “Working with a group of excellent astronomers spread across the globe, we were able to assemble the data necessary to characterize the host star and measure both the radius and mass of the planet,” said Burt. “Those values in turn allowed us to calculate the planet’s bulk density and hypothesize about what the planet is made out of. TOI-1231 b is pretty similar in size and density to Neptune, so we think it has a similarly large, gaseous atmosphere.” “Another advantage of exoplanets orbiting M dwarf hosts is that we can measure their masses easier because the ratio of the planet mass to the stellar mass is also larger. When the star is smaller and less massive, it makes detection methods work better because the planet suddenly plays a bigger role as it stands out more easily in relation to the star,” explained Dragomir. “Like the shadow cast on the star. The smaller the star, the less massive the star, the more the effect of the planet can be detected. “Even though TOI 1231b is eight times closer to its star than the Earth is to the Sun, its temperature is similar to that of Earth, thanks to its cooler and less bright host star,” says Dragomir. “However, the planet itself is actually larger than earth and a little bit smaller than Neptune – we could call it a sub-Neptune.” Burt and Dragomir, who actually initiated this research while they were Fellows at MIT’s Kavli Institute, worked with scientists specializing in observing and characterizing the atmospheres of small planets to figure out which current and future space-based missions might be able to peer into TOI-1231 b’s outer layers to inform researchers exactly what kinds of gases are swirling around the planet. With a temperature around 330 Kelvin or 140 degrees Fahrenheit, TOI-1231b is one of the coolest, small exoplanets accessible for atmospheric studies discovered thus far. Past research suggests planets this cool may have clouds high in their atmospheres, which makes it hard to determine what types of gases surround them. But new observations of another small, cool planet called K2-18 b broke this trend and showed evidence of water in its atmosphere, surprising many astronomers. “TOI-1231 b is one of the only other planets we know of in a similar size and temperature range, so future observations of this new planet will let us determine just how common (or rare) it is for water clouds to form around these temperate worlds,” said Burt. Additionally, with its host star’s high Near-Infrared (NIR) brightness, it makes an exciting target for future missions with the Hubble Space Telescope (HST) and the James Webb Space Telescope (JWST). The first set of these observations, led by one of the paper’s co-authors, should take place later this month using the Hubble Space Telescope. “The low density of TOI 1231b indicates that it is surrounded by a substantial atmosphere rather than being a rocky planet. But the composition and extent of this atmosphere are unknown!” said Dragomir. “TOI1231b could have a large hydrogen or hydrogen-helium atmosphere, or a denser water vapor atmosphere. Each of these would point to a different origin, allowing astronomers to understand whether and how planets form differently around M dwarfs when compared to the planets around our Sun, for example. Our upcoming HST observations will begin to answer these questions, and JWST promises an even more thorough look into the planet’s atmosphere.” Another way to study the planet’s atmosphere is to investigate whether gas is being blown away, by looking for evidence of atoms like hydrogen and helium surrounding the planet as it transits across the face of its host star. Generally, hydrogen atoms are almost impossible to detect because their presence is masked by interstellar gas. But this planet-star system offers a unique opportunity to apply this method because of how fast it’s moving away from the Earth. “One of the most intriguing results of the last two decades of exoplanet science is that, thus far, none of the new planetary systems we’ve discovered look anything like our own solar system,” said Burt. “They’re full of planets between the size of Earth and Neptune on orbits much shorter than Mercury’s, so we don’t have any local examples to compare them to. This new planet we’ve discovered is still weird – but it’s one step closer to being somewhat like our neighborhood planets. Compared to most transiting planets detected thus far, which often have scorching temperatures in the many hundreds or thousands of degrees, TOI-1231 b is positively frigid.” In closing, Dragomir reflects that “this planet joins the ranks of just two or three other nearby small exoplanets that will be scrutinized with every chance we get and using a wide range of telescopes, for years to come so keep an eye out for new TOI1231b developments!” An international team of lawyers and medical experts are seeking to charge the CDC, the WHO, and the DAVOS group with crimes against humanity."
Viral Video: Doctor Exposes COVID Vaccines During Ohio Statehouse Testimony,"During Tuesday’s Ohio House Health Committee hearing on House Bill 248, Dr. Sherri Tenpenny exposed the dangers of COVID vaccines in footage that was viewed nearly 3 million times in 24 hours. Testifying in favor of a bill that would prohibit businesses or the Ohio government from requiring vaccinations, Tenpenny cited the federal government’s VAERS database as one reason to be wary of the experimental jab. “If you can think of any other product in any other industry that has killed more 5,000 people, stated in the VAERS database, and even if only half of those are true, 2,500 deaths in 6 months of use and it’s still full-court press, full-steam ahead… So it makes one wonder why?” the doctor stated. Testimony going off the rails now. Tenpenny is claiming there is metal in the vaccine that causes forks to stick to your forehead. She saw videos of it on the internet, you seeAlso promoting the 5G cell phone network vaccine theory. This is the anti-vaccine ""expert witness"" pic.twitter.com/sPpuAqmHba— Tyler Buchanan (@Tylerjoelb) June 8, 2021 During another part of the testimony, Tenpenny mentioned the phenomenon of vaccinated people appearing to be magnetized. “I’m sure you’ve seen the pictures all over the internet of people who have had these shots and now they’re magnetized,” she told lawmakers. “They can put a key on their forehead. It sticks. They can put spoons and forks all over them and they can stick, because now we think that there’s a metal piece to that.” Tenpenny also said some people have hypothesized 5G towers could be interfacing with technology put into people’s bodies via the COVID shots. She admits that a connection between 5G and COVID vaccines is “not proven yet,” but she tries to explain scientists are working to figure out why magnetization is appearing to take place. Of course, mainstream media is attacking the doctor, claiming she “tells lawmakers COVID-19 vaccine can leave people magnetized, interfaced with 5G towers,” instead of admitting she proposed these ideas as hypotheses. For example, NBC 4 Columbus ran a report claiming Tenpenny told lawmakers the vaccine interfaces with 5G. They even claim Russian disinformation is responsible for the theory that 5G could possibly harm the immune system. Meanwhile, videos are constantly being uploaded to the internet showing people shocked to find metal objects and magnets sticking to their bodies, yet mainstream media calls these false claims. See just a few examples below. One of the best examples to date is a recent man-on-the-street experiment where the Liberty Broadcast crew hit famous 6th Street in Austin, Texas to see if a newly-purchased magnet would stick to vaccinated volunteers. Dr. Tenpenny has been a frequent guest on Infowars programs for several years. See some of her appearances below!"
Houston Methodist Hospital Orders Staff to Withhold Adverse Reactions Caused by Covid Vaccines from Official Records,"(Natural News) Jennifer Bridges, a nurse at Houston Methodist Hospital, has come forward with more information about her employer’s criminal attempts at suppressing the truth about the dangers of Wuhan coronavirus (Covid-19) vaccines. Bridges told Del Bigtree during a recent episode of The Highwire that she and her coworkers at Houston Methodist are now forbidden from logging any adverse reactions to Chinese Virus injections on the company’s official records. “Every time a nurse or another employee comes out with an adverse reaction, they basically tell them in the ER … ‘No, it’s not an adverse reaction. This is just an intolerance.’ And they don’t report it properly and they don’t address it properly,” Bridges explained. “And I’ve actually been in contact with somebody in the hospital system that deals with, like, the charting and the finalization of people’s charts … They have told me that officially Methodist has told them, ‘Do not list any adverse reactions on anybody’s chart related to the vaccine.’” Houston Methodist was also in the news recently for a lawsuit that was filed by at least 112 of its employees who say they are being unlawfully coerced and threatened into getting jabbed as a condition of employment. “People are being told to not talk about this, not address it, and not label it on charts,” Bridges says about Houston Methodist’s fascist behavior. “As employees, [we] have to go to the system and document these adverse reactions because Methodist is not doing it.” You can watch a clip of Jennifer Bridges talking to Del Bigtree about Houston Methodist’s illegal covid vaccine mandate below: Houston Methodist, Anthony Fauci and Bill Gates are All Guilty of Crimes Against Humanity Meanwhile, the Chinese Virus house of cards is crumbling by the day as more revelations from the Fauci Emails emerge, painting a picture of total corruption, fraud and crimes against humanity hinged on the back of a global “pandemic.” If Houston Methodist does not take a step back from its medical fascism crusade, it could soon find itself on the wrong side of history facing the same potential punishments that Anthony Fauci, Bill Gates and the other successors of Josef Mengele who are in clear violation of the Nuremberg Code may soon face. Does Houston Medical’s leadership really want to face possible war crimes charges concerning these fake “vaccines?” Do they really want to find themselves mired in litigation as they continue to drag their reputation through the mud with each passing day? This writer would certainly never get an operation there, as who knows what kind of medical “accident” might occur under that type of leadership. Who in his right mind would ever put his life in the hands of medical personnel who see nothing wrong with discarding the Hippocratic Oath while lying about the damaging effects of experimental gene therapy injections? “Their boss claims 99% compliance on the shot-taking. 99%? Seems high. What did they do to get that, if true? We know there were adverse events,” wrote one commenter at National File. “They are required to report them but choose not to? How does an employer keep 26K employees in line? Oh yeah, they kick them out.” “This covid madness continues to ruin people’s lives, one way or the other,” this same person added, emphasizing the ridiculousness of all the Chinese Virus nonsense. “All shots (vaccines) are not alike and frankly, neither adults nor kids need most of the ones they want to push on the population, but especially this deadly Covid-19 stuff.” More related news stories about the Wuhan coronavirus (Covid-19) vaccines and medical fascism can be found at ChemicalViolence.com. Sources for this article include: NationalFile.com NaturalNews.com NationalFile.com Frontline Nurse Explains The Lies Of COVID And The Dangers Of The Vaccine"
Artist Sells “Invisible Sculpture” That’s Literally NOTHING,"An artist in Italy has just sold an “invisible sculpture” for 15,000 euros. It’s literally nothing. How far have we fallen from the Sistene Chapel to this meaningless crap? ——————————————————————————————————————— ALERT! In the age of mass Silicon Valley censorship It is crucial that we stay in touch. I need you to sign up for my free newsletter here. Support my sponsor – Turbo Force – a supercharged boost of clean energy without the comedown. Also, I urgently need your financial support here. ———————————————————————————————————————"
Watch Live: Nobel Prize Winner Warns Covid Injections Triggering Madcow-Like Disease in Humans,"Follow Alex Jones on Telegram: The Spike Protein in Covid Vaccine Can Kill You, Doctor Warns – Wednesday Live Follow The American Journal on Telegram:"
The War Over Genetic Privacy Is Just Beginning,"“When you upload your DNA, you’re potentially becoming a genetic informant on the rest of your family.”— Law professor Elizabeth Joh. “Guilt by association” has taken on new connotations in the technological age. All of those fascinating, genealogical searches that allow you to trace your family tree by way of a DNA sample can now be used against you and those you love. As of 2019, more than 26 million people had added their DNA to ancestry databases. It’s estimated those databases could top 100 million profiles within the year, thanks to the aggressive marketing of companies such as Ancestry and 23andMe. It’s a tempting proposition: provide some mega-corporation with a spit sample or a cheek swab, and in return, you get to learn everything about who you are, where you came from, and who is part of your extended your family. The possibilities are endless. You could be the fourth cousin once removed of Queen Elizabeth II of England. Or the illegitimate grandchild of an oil tycoon. Or the sibling of a serial killer. Without even realizing it, by submitting your DNA to an ancestry database, you’re giving the police access to the genetic makeup, relationships and health profiles of every relative—past, present and future—in your family, whether or not they ever agreed to be part of such a database. After all, a DNA print reveals everything about “who we are, where we come from, and who we will be.” It’s what police like to refer to a “modern fingerprint.” Whereas fingerprint technology created a watershed moment for police in their ability to “crack” a case, DNA technology is now being hailed by law enforcement agencies as the magic bullet in crime solving. Indeed, police have begun using ancestry databases to solve cold cases that have remained unsolved for decades. For instance, in 2018, former police officer Joseph DeAngelo was flagged as the notorious “Golden State Killer” through the use of genetic genealogy, which allows police to match up an unknown suspect’s crime scene DNA with that of any family members in a genealogy database. Police were able to identify DeAngelo using the DNA of a distant cousin found in a public DNA database. Once police narrowed the suspect list to DeAngelo, they tracked him—snatched up a tissue he had tossed in a trash can—and used his DNA on the tissue to connect him to a rash of rapes and murders from the 1970s and ‘80s. Although DeAngelo was the first public arrest made using forensic genealogy, police have identified more than 150 suspects since then. Most recently, police relied on genetic genealogy to nab the killer of a 15-year-old girl who was stabbed to death nearly 50 years ago. Who wouldn’t want to get psychopaths and serial rapists off the streets and safely behind bars, right? At least, that’s the argument being used by law enforcement to support their unrestricted access to these genealogy databases. “In the interest of public safety, don’t you want to make it easy for people to be caught? Police really want to do their job. They’re not after you. They just want to make you safe,” insists Colleen Fitzpatrick, a co-founder of the DNA Doe Project, which identifies unknown bodies and helps find suspects in old crimes. Except it’s not just psychopaths and serial rapists who get caught up in the investigative dragnet. Anyone who comes up as a possible DNA match—including distant family members—suddenly becomes part of a circle of suspects that must be tracked, investigated and ruled out. Although a number of states had forbidden police from using government databases to track family members of suspects, the genealogy websites provided a loophole that proved irresistible to law enforcement. Hoping to close that loophole, a few states have started introducing legislation to restrict when and how police use these genealogical databases, with Maryland requiring that they can only be used for serious violent crimes such as murder and rape, only after they exhaust other investigatory methods, and only under the supervision of a judge. Yet the debate over genetic privacy—and when one’s DNA becomes a public commodity outside the protection of the Fourth Amendment’s prohibition on warrantless searches and seizures—is really only beginning. Certainly, it’s just a matter of time before the government gets hold of our DNA, either through mandatory programs carried out in connection with law enforcement and corporate America, by warrantlessly accessing our familial DNA shared with genealogical services such as Ancestry and 23andMe, or through the collection of our “shed” or “touch” DNA. According to research published in the journal Science, more than 60 percent of Americans who have some European ancestry can be identified using DNA databases, even if they have not submitted their own DNA. According to law professor Natalie Ram, one genealogy profile can lead to as many as 300 other people. That’s just on the commercial side. All 50 states now maintain their own DNA databases, although the protocols for collection differ from state to state. Increasingly, many of the data from local databanks are being uploaded to CODIS (Combined DNA Index System), the FBI’s massive DNA database, which has become a de facto way to identify and track the American people from birth to death. Even hospitals have gotten in on the game by taking and storing newborn babies’ DNA, often without their parents’ knowledge or consent. It’s part of the government’s mandatory genetic screening of newborns. In many states, the DNA is stored indefinitely. What this means for those being born today is inclusion in a government database that contains intimate information about who they are, their ancestry, and what awaits them in the future, including their inclinations to be followers, leaders or troublemakers. Get ready, folks, because the government— helped along by Congress (which adopted legislation allowing police to collect and test DNA immediately following arrests), President Trump (who signed the Rapid DNA Act into law), the courts (which have ruled that police can routinely take DNA samples from people who are arrested but not yet convicted of a crime), and local police agencies (which are chomping at the bit to acquire this new crime-fighting gadget)—has embarked on a diabolical campaign to create a nation of suspects predicated on a massive national DNA database. Referred to as “magic boxes,” Rapid DNA machines—portable, about the size of a desktop printer, highly unregulated, far from fool-proof, and so fast that they can produce DNA profiles in less than two hours—allow police to go on fishing expeditions for any hint of possible misconduct using DNA samples. Journalist Heather Murphy explains: “As police agencies build out their local DNA databases, they are collecting DNA not only from people who have been charged with major crimes but also, increasingly, from people who are merely deemed suspicious, permanently linking their genetic identities to criminal databases.” The ramifications of these DNA databases are far-reaching. At a minimum, they will do away with any semblance of privacy or anonymity. The lucrative possibilities for hackers and commercial entities looking to profit off one’s biological record are endless. Moreover, while much of the public debate, legislative efforts and legal challenges in recent years have focused on the protocols surrounding when police can legally collect a suspect’s DNA (with or without a search warrant and whether upon arrest or conviction), the question of how to handle “shed” or “touch” DNA has largely slipped through without much debate or opposition. As scientist Leslie A. Pray notes: We all shed DNA, leaving traces of our identity practically everywhere we go. Forensic scientists use DNA left behind on cigarette butts, phones, handles, keyboards, cups, and numerous other objects, not to mention the genetic content found in drops of bodily fluid, like blood and semen. In fact, the garbage you leave for curbside pickup is a potential gold mine of this sort of material. All of this shed or so-called abandoned DNA is free for the taking by local police investigators hoping to crack unsolvable cases. Or, if the future scenario depicted at the beginning of this article is any indication, shed DNA is also free for inclusion in a secret universal DNA databank. What this means is that if you have the misfortune to leave your DNA traces anywhere a crime has been committed, you’ve already got a file somewhere in some state or federal database—albeit it may be a file without a name. As Heather Murphy warns in the New York Times: “The science-fiction future, in which police can swiftly identify robbers and murderers from discarded soda cans and cigarette butts, has arrived… Genetic fingerprinting is set to become as routine as the old-fashioned kind.” Even old samples taken from crime scenes and “cold” cases are being unearthed and mined for their DNA profiles. Today, helped along by robotics and automation, DNA processing, analysis and reporting takes far less time and can bring forth all manner of information, right down to a person’s eye color and relatives. Incredibly, one company specializes in creating “mug shots” for police based on DNA samples from unknown “suspects” which are then compared to individuals with similar genetic profiles. If you haven’t yet connected the dots, let me point the way. Having already used surveillance technology to render the entire American populace potential suspects, DNA technology in the hands of government will complete our transition to a suspect society in which we are all merely waiting to be matched up with a crime. No longer can we consider ourselves innocent until proven guilty. Now we are all suspects in a DNA lineup until circumstances and science say otherwise. Suspect Society, meet the American police state. Every dystopian sci-fi film we’ve ever seen is suddenly converging into this present moment in a dangerous trifecta between science, technology and a government that wants to be all-seeing, all-knowing and all-powerful. By tapping into your phone lines and cell phone communications, the government knows what you say. By uploading all of your emails, opening your mail, and reading your Facebook posts and text messages, the government knows what you write. By monitoring your movements with the use of license plate readers, surveillance cameras and other tracking devices, the government knows where you go. By churning through all of the detritus of your life—what you read, where you go, what you say—the government can predict what you will do. By mapping the synapses in your brain, scientists—and in turn, the government—will soon know what you remember. And by accessing your DNA, the government will soon know everything else about you that they don’t already know: your family chart, your ancestry, what you look like, your health history, your inclination to follow orders or chart your own course, etc. Of course, none of these technologies are foolproof. Nor are they immune from tampering, hacking or user bias. Nevertheless, they have become a convenient tool in the hands of government agents to render null and void the Constitution’s requirements of privacy and its prohibitions against unreasonable searches and seizures. What this amounts to is a scenario in which we have little to no defense of against charges of wrongdoing, especially when “convicted” by technology, and even less protection against the government sweeping up our DNA in much the same way it sweeps up our phone calls, emails and text messages. With the entire governmental system shifting into a pre-crime mode aimed at detecting and pursuing those who “might” commit a crime before they have an inkling, let alone an opportunity, to do so, it’s not so far-fetched to imagine a scenario in which government agents (FBI, local police, etc.) target potential criminals based on their genetic disposition to be a “troublemaker” or their relationship to past dissenters. Equally disconcerting: if scientists can, using DNA, track salmon across hundreds of square miles of streams and rivers, how easy will it be for government agents to not only know everywhere we’ve been and how long we were at each place but collect our easily shed DNA and add it to the government’s already burgeoning database? Not to be overlooked, DNA evidence is not infallible: it can be wrong, either through human error, tampering, or even outright fabrication, and it happens more often than we are told. The danger, warns scientist Dan Frumkin, is that crime scenes can be engineered with fabricated DNA. Now if you happen to be the kind of person who trusts the government implicitly and refuses to believe it would ever do anything illegal or immoral, then the prospect of government officials—police, especially—using fake DNA samples to influence the outcome of a case might seem outlandish. Yet as history shows, the probability of our government acting in a way that is not only illegal but immoral becomes less a question of “if” and more a question of “when.” With technology, the courts, the corporations and Congress conspiring to invade our privacy on a cellular level, suddenly the landscape becomes that much more dystopian. As I make clear in my book Battlefield America: The War on the American People, this is the slippery slope toward a dystopian world in which there is nowhere to run and nowhere to hide. Bombshell footage breaks down the ‘gain of function’ confession by Peter Daszak."
"Shocker: Hunter Caught Using N-word, Hackers Expose Largest Trove of Passwords ever & IRS Files Leaked","Harrison Smith presents the Wednesday edition of Infowars’ Daily Dispatch! Learn about the latest leaked Hunter Biden texts, secret IRS files, Bitcoin becoming legal tender in a Central American country and much more. For more information, see the articles below: The Secret IRS Files: Trove of Never-Before-Seen Records Reveal How the Wealthiest Avoid Income Tax — ProPublica El Salvador adopts bitcoin as legal tender after passing law Biden And EU Leaders To Unravel Trump’s $18 Billion ‘America First’ Tariff Fight | ZeroHedge BREAKING GEORGIA UPDATE: Ruby Freeman who Jammed Suspect Ballots Into Voting Machines Multiple Times on Election Night Is Subpoenaed Hunter Biden used the n-word multiple times in casual conversation, text messages show | Daily Mail Online Josh Hawley holds up Biden personnel nominee over critical race theory – CNNPolitics Texas Gov. Greg Abbott Signs Sweeping Legislation to Prevent Another Weather Disaster From Crippling State New York Turns to Smart Thermometers for Disease Detection in Schools – The New York Times Hackers Expose 8.4 Billion Passwords Post them Online in Possibly Largest Dump of Passwords Ever Biden’s America: 60 Members of Congress Victims of Latest Ransomware Attack Two Tier Society: Full Capacity Foo Fighters, Springsteen, Strokes Gigs Announced For FULLY VACCINATED ONLY"
Pharmacist Who Sabotaged COVID Vaccines After Claiming They Could Alter People’s DNA Jailed for Three Years,"A Wisconsin pharmacist will spend three years behind bars after pleading guilty to sabotaging hundreds of Moderna Covid-19 shots. The man confessed to trying to destroy the vaccines, claiming that they were not safe. Steven Brandenburg was jailed for three years and ordered to pay $83,800 in compensation to his former employer after he “purposefully removed” a box of Moderna vaccine vials from a hospital refrigerator during two successive night shifts in late December 2020, the Justice Department said in a statement. It’s believed that he tampered with more than 500 doses of the drug. Before his conduct was discovered, 57 people were administered doses from the spoiled vials, which need to be stored at a specific temperature to remain effective. During his sentencing on Tuesday, Brandenburg told US District Judge Brett Ludwig that he was “desperately sorry and ashamed” for his actions. Acting Assistant Attorney General Brian M. Boynton of the DOJ’s Civil Division said that Brandenburg’s efforts to destroy vaccine doses during a national public health emergency were a “serious crime” and that authorities would stay vigilant in order to protect “life-saving vaccines” from other acts of sabotage. In February, Brandenburg pleaded guilty to two counts of attempting to tamper with consumer products. In his plea agreement, the defendant acknowledged that he was skeptical of the Moderna vaccine, and had shared his beliefs about the drug with co-workers. According to police, Brandenburg believed that the vaccine was unsafe and could change people’s DNA. Court records from Brandenburg’s divorce detail how his estranged wife told law enforcement that he was an “admitted conspiracy theorist” who believes that “the government is planning cyberattacks and plans to shut down the power grid.” More than 124 million doses of the Moderna vaccine have been administered in the United States, after government regulators approved its use in late December. While intentional sabotage appears to be a rare occurrence, there have been several cases where vaccine doses have been improperly stored, causing headaches for health officials. In January, a janitor is said to have accidentally spoiled 1,900 doses of the Moderna vaccine after unplugging a freezer at a Boston pharmacy. In a bombshell interview with Maria Bartiromo, Ted Cruz goes on the attack and calls out Facebook and Fauci for colluding to manipulate and suppress COVID coverage in the U.S."
Northeast Power Prices Surge as Heat Wave Forces Millions to Crank Up Air-Conditioning,"With the latest heat wave subsiding in the northeastern U.S., after several days of dangerously high temperatures above 90 degrees, power prices skyrocketed as tens of millions turned down their thermostats. According to Bloomberg, electricity prices in New England tripled on Monday from a year ago. Since the weekend, a heat wave blanketed the Mid-Atlantic and Northeast but will subside by midweek. Gary Cunningham, director of market research at Tradition Energy, said energy demands are way “above normal” for this time of year because of increasing air-conditioning use. New England’s grid operator could reach its summer peak in June instead of August, typically the hottest part of summer. Monday’s highs were 90-95 degrees in the Baltimore–Washington metropolitan area to New York City to Boston. Grid operator PJM Interconnection LLC, a regional transmission organization serving all or parts of Delaware, Illinois, Indiana, Kentucky, Maryland, Michigan, New Jersey, North Carolina, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia, and the District of Columbia, issued a hot weather alert Monday. PJM requested owners of transmission lines and power plants to delay maintenance. On-peak electricity prices for Bloomingdale, Massachusetts, energy prices per megawatt-hour spiked on Saturday, Sunday, and Monday. Peak energy prices for New York City also spiked. The heat wave is expected to dissipate by mid-week as Mid-Atlantic and Northeast temperatures will be around average or slightly below normal as a cold front rolls in through the weekend. In a bombshell interview with Maria Bartiromo, Ted Cruz goes on the attack and calls out Facebook and Fauci for colluding to manipulate and suppress COVID coverage in the U.S."
